,reg,reg_abs,head1_self,head2_self,head3_self,head4_self,head_sum_self,head1_no_self,head2_no_self,head3_no_self,head4_no_self,head_sum_no_self
feature_0,0.5729,0.4839,2.4018,2.362,2.3702,2.2668,9.401,0.1891,0.1992,0.0645,0.069,0.5219
feature_1,0.1857,0.1569,1.4209,1.4824,1.4344,1.4314,5.7691,0.0803,0.08,0.0576,0.1273,0.3453
feature_2,0.1215,0.1026,2.4107,1.9469,2.1913,2.2661,8.815,0.0927,0.1255,0.0987,0.0944,0.4114
feature_3,-0.001,0.0009,2.0127,2.6375,2.3376,2.2019,9.1897,0.1122,0.0739,0.2637,0.2498,0.6996
feature_4,-0.1369,0.1156,3.0899,2.3232,2.6333,3.0027,11.0491,0.0466,0.1178,0.3671,0.0584,0.5898
feature_5,-0.0392,0.0331,1.2275,1.3336,1.3215,1.2526,5.1353,0.0788,0.0874,0.0403,0.1488,0.3553
feature_6,0.1267,0.107,1.7532,1.9635,1.8642,1.8414,7.4222,0.2752,0.1734,0.0508,0.0805,0.58
rank_correlation,0.6071,1.0,0.2143,0.0357,0.2857,0.3571,0.2857,0.0714,0.5357,0.0,-0.7143,-0.2857
cosine_similarity,0.902,1.0,0.7247,0.7111,0.7202,0.7063,0.7177,0.7245,0.8379,0.3868,0.4361,0.6632
