,reg,reg_abs,head1_self,head2_self,head3_self,head4_self,head_sum_self,head1_no_self,head2_no_self,head3_no_self,head4_no_self,head_sum_no_self
feature_0,0.2728,0.3283,0.5666,0.5546,0.5638,0.5506,2.2355,0.2473,0.1271,0.1259,0.4812,0.9815
feature_1,0.0149,0.018,0.3668,0.3608,0.368,0.358,1.4537,0.1037,0.0911,0.2925,0.1389,0.6261
feature_2,-0.0042,0.0051,0.2263,0.2323,0.2283,0.2387,0.9255,0.1376,0.0704,0.1016,0.0795,0.3891
feature_3,0.5035,0.6058,0.5402,0.5367,0.5418,0.5349,2.1536,0.268,0.2419,0.2822,0.1475,0.9397
feature_4,-0.0356,0.0428,0.6154,0.6309,0.6134,0.633,2.4927,0.2435,0.4695,0.1978,0.1529,1.0636
rank_correlation,0.7,1.0,0.6,0.6,0.6,0.6,0.6,0.9,0.7,0.3,0.7,0.6
cosine_similarity,0.9922,1.0,0.7304,0.723,0.7311,0.7207,0.7263,0.7885,0.5486,0.6833,0.6763,0.7333
