,reg,reg_abs,head1_self,head2_self,head3_self,head4_self,head_sum_self,head1_no_self,head2_no_self,head3_no_self,head4_no_self,head_sum_no_self
feature_0,0.2728,0.3283,2.5456,2.5575,2.5509,2.5433,10.1973,0.1273,0.186,0.1586,0.168,0.6399
feature_1,0.0149,0.018,2.54,2.5097,2.5318,2.5584,10.14,0.1508,0.1553,0.1678,0.1577,0.6316
feature_2,-0.0042,0.0051,2.6707,2.6645,2.6614,2.6605,10.6571,0.1823,0.1588,0.1514,0.1735,0.6661
feature_3,0.5035,0.6058,2.8057,2.8534,2.8421,2.8242,11.3254,0.181,0.1924,0.2084,0.1301,0.7119
feature_4,-0.0356,0.0428,2.8492,2.8106,2.8283,2.8332,11.3214,0.2205,0.1085,0.1444,0.228,0.7014
rank_correlation,0.7,1.0,0.3,0.5,0.5,0.1,0.5,-0.3,0.6,0.5,-0.5,0.5
cosine_similarity,0.9922,1.0,0.6551,0.6632,0.6604,0.6572,0.659,0.6078,0.7387,0.7272,0.5474,0.6622
