,reg,reg_abs,head1_self,head2_self,head3_self,head4_self,head_sum_self,head1_no_self,head2_no_self,head3_no_self,head4_no_self,head_sum_no_self
feature_0,0.2728,0.3283,3.9635,3.7425,3.8908,3.7835,15.3803,0.2473,0.1271,0.1259,0.4812,0.9815
feature_1,0.0149,0.018,2.5264,2.4939,2.547,2.4522,10.0196,0.1037,0.0911,0.2925,0.1389,0.6261
feature_2,-0.0042,0.0051,1.5682,1.6196,1.5817,1.6878,6.4572,0.1376,0.0704,0.1016,0.0795,0.3891
feature_3,0.5035,0.6058,3.7152,3.7307,3.7507,3.6706,14.8671,0.268,0.2419,0.2822,0.1475,0.9397
feature_4,-0.0356,0.0428,4.2268,4.4133,4.2299,4.4058,17.2758,0.2435,0.4695,0.1978,0.1529,1.0636
rank_correlation,0.7,1.0,0.6,0.6,0.6,0.6,0.6,0.9,0.7,0.3,0.7,0.6
cosine_similarity,0.9922,1.0,0.7312,0.7203,0.7317,0.7169,0.7251,0.7885,0.5486,0.6833,0.6763,0.7333
